residue,R,leg,water_O_idx,acceptor_atom,mean_dist_A,std_dist_A,strong,stable,mechanistic
THR124,-0.7733,water_H → protein,16082,O,4.785,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23975,O,4.785,0.0,False,True,False
THR124,-0.7733,water_H → protein,24566,N,4.785,0.0,False,True,False
THR124,-0.7733,water_H → protein,25142,O,4.786,0.0,False,True,False
THR124,-0.7733,water_H → protein,17282,OG1,4.789,0.0,False,True,False
THR124,-0.7733,water_H → protein,5642,N,4.79,0.0,False,True,False
THR124,-0.7733,water_H → protein,20921,N,4.79,0.0,False,True,False
THR124,-0.7733,water_H → protein,8945,OG1,4.793,0.0,False,True,False
THR124,-0.7733,water_H → protein,10568,N,4.793,0.0,False,True,False
THR124,-0.7733,water_H → protein,26282,N,4.794,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8948,O,4.798,0.0,False,True,False
THR124,-0.7733,water_H → protein,17282,O,4.798,0.0,False,True,False
THR124,-0.7733,water_H → protein,10799,N,4.799,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19301,O,4.801,0.3068,False,True,False
THR124,-0.7733,water_H → protein,26357,O,4.801,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16718,O,4.802,0.0,False,True,False
THR124,-0.7733,water_H → protein,18482,OG1,4.803,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7334,O,4.804,0.0,False,True,False
THR124,-0.7733,water_H → protein,10367,N,4.804,0.0,False,True,False
THR124,-0.7733,water_H → protein,13178,N,4.804,0.0,False,True,False
THR124,-0.7733,water_H → protein,14531,N,4.804,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11810,O,4.805,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5276,O,4.806,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7307,O,4.807,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3143,O,4.808,0.4355,False,True,False
THR124,-0.7733,water_H → protein,5477,N,4.81,0.0,False,True,False
THR124,-0.7733,water_H → protein,7505,OG1,4.811,0.0,False,True,False
THR124,-0.7733,water_H → protein,4052,O,4.813,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3482,O,4.814,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25571,O,4.817,0.0,False,True,False
THR124,-0.7733,water_H → protein,8519,OG1,4.82,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25217,O,4.821,0.0,False,True,False
THR124,-0.7733,water_H → protein,10835,N,4.822,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21395,O,4.822,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7334,O,4.823,0.0,False,True,False
THR124,-0.7733,water_H → protein,28358,N,4.825,0.0,False,True,False
THR124,-0.7733,water_H → protein,26546,N,4.826,0.0,False,True,False
THR124,-0.7733,water_H → protein,11495,N,4.827,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23699,O,4.828,0.0,False,True,False
THR124,-0.7733,water_H → protein,10388,N,4.831,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5990,O,4.832,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9362,O,4.832,0.0,False,True,False
THR124,-0.7733,water_H → protein,22055,N,4.832,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6059,O,4.838,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3533,O,4.839,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5027,O,4.84,0.0,False,True,False
THR124,-0.7733,water_H → protein,18941,N,4.842,0.0,False,True,False
THR124,-0.7733,water_H → protein,17723,N,4.844,0.0,False,True,False
THR124,-0.7733,water_H → protein,16316,N,4.846,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23012,O,4.846,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11402,O,4.847,0.0,False,True,False
THR124,-0.7733,water_H → protein,4595,O,4.849,0.0,False,True,False
THR124,-0.7733,water_H → protein,18893,O,4.849,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25256,O,4.85,0.0,False,True,False
THR124,-0.7733,water_H → protein,22304,N,4.855,0.0,False,True,False
THR124,-0.7733,water_H → protein,5735,N,4.859,0.0,False,True,False
THR124,-0.7733,water_H → protein,19193,N,4.86,0.0,False,True,False
THR124,-0.7733,water_H → protein,9857,N,4.863,0.0,False,True,False
THR124,-0.7733,water_H → protein,8777,O,4.866,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4649,O,4.867,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4502,O,4.869,0.3689,False,True,False
THR124,-0.7733,water_H → protein,7307,N,4.871,0.0,False,True,False
THR124,-0.7733,water_H → protein,8948,N,4.874,0.0,False,True,False
THR124,-0.7733,water_H → protein,24011,OG1,4.874,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19133,O,4.877,0.0,False,True,False
THR124,-0.7733,water_H → protein,19835,N,4.877,0.0,False,True,False
THR124,-0.7733,water_H → protein,28802,O,4.877,0.0,False,True,False
THR124,-0.7733,water_H → protein,11171,N,4.88,0.0,False,True,False
THR124,-0.7733,water_H → protein,18461,N,4.88,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10430,O,4.882,0.0,False,True,False
THR124,-0.7733,water_H → protein,12278,N,4.882,0.0,False,True,False
THR124,-0.7733,water_H → protein,18863,N,4.885,0.2514,False,True,False
THR124,-0.7733,water_H → protein,12251,N,4.886,0.0,False,True,False
THR124,-0.7733,water_H → protein,26990,N,4.891,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28802,O,4.891,0.0,False,True,False
THR124,-0.7733,water_H → protein,3413,N,4.892,0.0,False,True,False
THR124,-0.7733,water_H → protein,26357,N,4.892,0.0,False,True,False
THR124,-0.7733,water_H → protein,10835,O,4.894,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6503,O,4.896,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7382,O,4.897,0.0,False,True,False
THR124,-0.7733,water_H → protein,20144,N,4.898,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27746,O,4.9,0.0,False,True,False
THR124,-0.7733,water_H → protein,10388,N,4.901,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29384,O,4.901,0.0,False,True,False
THR124,-0.7733,water_H → protein,18893,O,4.902,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18353,O,4.903,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15998,O,4.906,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20789,O,4.911,0.0,False,True,False
THR124,-0.7733,water_H → protein,3899,N,4.912,0.0,False,True,False
THR124,-0.7733,water_H → protein,13832,N,4.913,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14669,O,4.913,0.0,False,True,False
THR124,-0.7733,water_H → protein,26807,N,4.913,0.0,False,True,False
THR124,-0.7733,water_H → protein,10175,N,4.914,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13688,O,4.914,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20630,O,4.914,0.2626,False,True,False
THR124,-0.7733,water_H → LCA,3959,O,4.915,0.0,False,True,False
THR124,-0.7733,water_H → protein,16883,OG1,4.922,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18761,O,4.924,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29384,O,4.924,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24329,O,4.925,0.0,False,True,False
THR124,-0.7733,water_H → protein,12137,N,4.927,0.0,False,True,False
THR124,-0.7733,water_H → protein,17498,O,4.929,0.0,False,True,False
THR124,-0.7733,water_H → protein,7553,N,4.931,0.0,False,True,False
THR124,-0.7733,water_H → protein,19412,O,4.931,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17420,O,4.932,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16466,O,4.938,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27281,O,4.938,0.0,False,True,False
THR124,-0.7733,water_H → protein,8240,O,4.94,0.0,False,True,False
THR124,-0.7733,water_H → protein,18353,N,4.94,0.0,False,True,False
THR124,-0.7733,water_H → protein,28493,N,4.94,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16949,O,4.942,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28685,O,4.942,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19835,O,4.944,0.0,False,True,False
THR124,-0.7733,water_H → protein,7382,N,4.945,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29537,O,4.945,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13373,O,4.946,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18983,O,4.947,0.0,False,True,False
THR124,-0.7733,water_H → protein,27455,N,4.948,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12137,O,4.949,0.0,False,True,False
THR124,-0.7733,water_H → protein,16490,N,4.951,0.0,False,True,False
THR124,-0.7733,water_H → protein,8519,N,4.952,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13031,O,4.952,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21701,O,4.952,0.0,False,True,False
THR124,-0.7733,water_H → protein,12587,N,4.956,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10430,O,4.957,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12260,O,4.957,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17723,O,4.959,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5510,O,4.961,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8849,O,4.961,0.0,False,True,False
THR124,-0.7733,water_H → protein,15365,N,4.961,0.0,False,True,False
THR124,-0.7733,water_H → protein,27407,N,4.962,0.0,False,True,False
THR124,-0.7733,water_H → protein,25265,N,4.964,0.0,False,True,False
THR124,-0.7733,water_H → protein,12209,O,4.965,0.0,False,True,False
THR124,-0.7733,water_H → protein,20921,N,4.967,0.0,False,True,False
THR124,-0.7733,water_H → protein,7505,N,4.972,0.0,False,True,False
THR124,-0.7733,water_H → protein,24749,N,4.972,0.0,False,True,False
THR124,-0.7733,water_H → protein,5276,N,4.978,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19412,O,4.983,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19772,O,4.984,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22304,O,4.987,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17702,O,4.989,0.0,False,True,False
THR124,-0.7733,water_H → protein,6281,N,4.99,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12803,O,4.995,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7592,O,4.996,0.0,False,True,False
THR124,-0.7733,water_H → protein,15365,O,4.996,0.0,False,True,False
THR124,-0.7733,water_H → protein,16520,O,4.996,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9032,O,4.997,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20840,O,4.998,0.0,False,True,False
THR124,-0.7733,water_H → protein,3755,N,4.999,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10367,O,5.0,0.0,False,True,False
THR124,-0.7733,water_H → protein,5087,O,5.001,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6851,O,5.003,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26678,O,5.005,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11261,O,5.006,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14531,O,5.006,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11171,O,5.008,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13088,O,5.01,0.0,False,True,False
THR124,-0.7733,water_H → protein,7202,N,5.011,0.0,False,True,False
THR124,-0.7733,water_H → protein,27455,N,5.014,0.0,False,True,False
THR124,-0.7733,water_H → protein,23207,N,5.016,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7100,O,5.019,0.0,False,True,False
THR124,-0.7733,water_H → protein,19772,N,5.02,0.0,False,True,False
THR124,-0.7733,water_H → protein,26120,N,5.02,0.0,False,True,False
THR124,-0.7733,water_H → protein,14591,O,5.031,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27884,O,5.032,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4649,O,5.034,0.0,False,True,False
THR124,-0.7733,water_H → protein,11462,N,5.035,0.0,False,True,False
THR124,-0.7733,water_H → protein,10883,N,5.036,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18443,O,5.036,0.0,False,True,False
THR124,-0.7733,water_H → protein,23435,N,5.036,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27449,O,5.039,0.0,False,True,False
THR124,-0.7733,water_H → protein,13145,N,5.041,0.0,False,True,False
THR124,-0.7733,water_H → protein,28685,N,5.042,0.0,False,True,False
THR124,-0.7733,water_H → protein,8849,N,5.043,0.0,False,True,False
THR124,-0.7733,water_H → protein,18035,N,5.043,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6440,O,5.044,0.0,False,True,False
THR124,-0.7733,water_H → protein,13043,N,5.046,0.0,False,True,False
THR124,-0.7733,water_H → protein,3377,N,5.047,0.0,False,True,False
THR124,-0.7733,water_H → protein,8261,N,5.048,0.0,False,True,False
THR124,-0.7733,water_H → protein,17420,N,5.052,0.0,False,True,False
THR124,-0.7733,water_H → protein,12686,O,5.053,0.0,False,True,False
THR124,-0.7733,water_H → protein,21848,O,5.054,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19565,O,5.057,0.0,False,True,False
THR124,-0.7733,water_H → protein,5765,N,5.058,0.0,False,True,False
THR124,-0.7733,water_H → protein,24824,N,5.059,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12278,O,5.061,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9362,O,5.062,0.0,False,True,False
THR124,-0.7733,water_H → protein,11171,O,5.062,0.0,False,True,False
THR124,-0.7733,water_H → protein,16490,N,5.062,0.0,False,True,False
THR124,-0.7733,water_H → protein,3758,O,5.066,0.0,False,True,False
THR124,-0.7733,water_H → protein,23651,N,5.066,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28802,O,5.068,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23882,O,5.069,0.0,False,True,False
THR124,-0.7733,water_H → protein,3659,N,5.07,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26120,O,5.07,0.0,False,True,False
THR124,-0.7733,water_H → protein,25286,N,5.071,0.0,False,True,False
THR124,-0.7733,water_H → protein,22304,O,5.072,0.0,False,True,False
THR124,-0.7733,water_H → protein,8939,N,5.077,0.0,False,True,False
THR124,-0.7733,water_H → protein,18848,N,5.077,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26432,O,5.078,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16022,O,5.08,0.0,False,True,False
THR124,-0.7733,water_H → protein,18659,O,5.08,0.0,False,True,False
THR124,-0.7733,water_H → protein,20648,O,5.08,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28781,O,5.081,0.0,False,True,False
THR124,-0.7733,water_H → protein,24800,O,5.083,0.0,False,True,False
THR124,-0.7733,water_H → protein,11981,N,5.088,0.0,False,True,False
THR124,-0.7733,water_H → protein,19718,N,5.088,0.0,False,True,False
THR124,-0.7733,water_H → protein,8240,N,5.089,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25286,O,5.089,0.0,False,True,False
THR124,-0.7733,water_H → protein,3941,N,5.09,0.2417,False,True,False
THR124,-0.7733,water_H → protein,16916,N,5.098,0.0,False,True,False
THR124,-0.7733,water_H → protein,25097,N,5.098,0.0,False,True,False
THR124,-0.7733,water_H → protein,10259,O,5.1,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29408,O,5.1,0.0,False,True,False
THR124,-0.7733,water_H → protein,12905,N,5.102,0.0,False,True,False
THR124,-0.7733,water_H → protein,3818,O,5.103,0.0,False,True,False
THR124,-0.7733,water_H → protein,15110,N,5.103,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17702,O,5.109,0.0,False,True,False
THR124,-0.7733,water_H → protein,28019,N,5.109,0.0,False,True,False
THR124,-0.7733,water_H → protein,24464,O,5.11,0.0,False,True,False
THR124,-0.7733,water_H → protein,27884,O,5.11,0.0,False,True,False
THR124,-0.7733,water_H → protein,16520,O,5.114,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5642,O,5.116,0.0,False,True,False
THR124,-0.7733,water_H → protein,4700,N,5.117,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4157,O,5.118,0.0,False,True,False
THR124,-0.7733,water_H → protein,27746,N,5.121,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21971,O,5.123,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16904,O,5.126,0.0,False,True,False
THR124,-0.7733,water_H → protein,17069,N,5.126,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8111,O,5.127,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20144,O,5.131,0.0,False,True,False
THR124,-0.7733,water_H → protein,3287,N,5.133,0.0,False,True,False
THR124,-0.7733,water_H → protein,16898,N,5.133,0.0,False,True,False
THR124,-0.7733,water_H → protein,18983,N,5.134,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17069,O,5.135,0.0,False,True,False
THR124,-0.7733,water_H → protein,26828,O,5.138,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4052,O,5.139,0.0,False,True,False
THR124,-0.7733,water_H → protein,25004,O,5.139,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26990,O,5.139,0.0,False,True,False
THR124,-0.7733,water_H → protein,4481,N,5.141,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23330,O,5.143,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6983,O,5.145,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25709,O,5.146,0.0,False,True,False
THR124,-0.7733,water_H → protein,15137,N,5.147,0.0,False,True,False
THR124,-0.7733,water_H → protein,4901,N,5.148,0.0,False,True,False
THR124,-0.7733,water_H → protein,20180,N,5.148,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23240,O,5.148,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13643,O,5.152,0.0,False,True,False
THR124,-0.7733,water_H → protein,13685,N,5.153,0.0,False,True,False
THR124,-0.7733,water_H → protein,16022,N,5.154,0.0,False,True,False
THR124,-0.7733,water_H → protein,21971,OG1,5.155,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6302,O,5.156,0.0,False,True,False
THR124,-0.7733,water_H → protein,8285,O,5.156,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16904,O,5.162,0.0,False,True,False
THR124,-0.7733,water_H → protein,23012,N,5.165,0.0,False,True,False
THR124,-0.7733,water_H → protein,11735,N,5.168,0.0,False,True,False
THR124,-0.7733,water_H → protein,12686,N,5.172,0.0,False,True,False
THR124,-0.7733,water_H → protein,28808,N,5.173,0.0,False,True,False
THR124,-0.7733,water_H → protein,10040,N,5.178,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11555,O,5.178,0.0,False,True,False
THR124,-0.7733,water_H → protein,11810,O,5.178,0.0,False,True,False
THR124,-0.7733,water_H → protein,12251,N,5.181,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3758,O,5.182,0.0,False,True,False
THR124,-0.7733,water_H → protein,4580,O,5.183,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19439,O,5.183,0.0,False,True,False
THR124,-0.7733,water_H → protein,5423,N,5.185,0.0,False,True,False
THR124,-0.7733,water_H → protein,15998,N,5.185,0.0,False,True,False
THR124,-0.7733,water_H → protein,16916,N,5.186,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18875,O,5.186,0.0,False,True,False
THR124,-0.7733,water_H → protein,20414,O,5.186,0.0,False,True,False
THR124,-0.7733,water_H → protein,15683,O,5.187,0.0,False,True,False
THR124,-0.7733,water_H → protein,10883,O,5.189,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24752,O,5.195,0.0,False,True,False
THR124,-0.7733,water_H → protein,3482,N,5.196,0.0,False,True,False
THR124,-0.7733,water_H → protein,20606,N,5.198,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13088,O,5.2,0.0,False,True,False
THR124,-0.7733,water_H → protein,21971,O,5.202,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4157,O,5.205,0.0,False,True,False
THR124,-0.7733,water_H → protein,28493,O,5.207,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25907,O,5.209,0.0,False,True,False
THR124,-0.7733,water_H → protein,27236,O,5.209,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3521,O,5.21,0.0,False,True,False
THR124,-0.7733,water_H → protein,18875,O,5.211,0.0,False,True,False
